ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Status,Application_Note,TotalIncome,LoanIncomeRatio,HasCreditHistory,Note_Length,Risk_Keyword_Flag,Gender_Male,Education_Not Graduate,Employment_Type_Self_Employed,Property_Area_Semiurban,Property_Area_Urban,IncomeLevel_Medium,IncomeLevel_High,IncomeLevel_Very High
4305,4351.6143292,83.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,8656.6143292,0.0095869366368124,1,77,1,True,False,False,False,True,False,True,False
150,482.01945559,9.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,632.01945559,0.014217572494058,1,71,1,True,False,False,False,True,False,False,False
1270,0.0,120.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,1270.0,0.0944138473642801,0,74,1,True,True,False,False,False,False,False,False
756,0.0,197.0,Y,Consolidating high-interest debts. Business is booming right now.,756.0,0.2602377807133421,1,65,1,True,True,False,False,False,False,False,False
150,0.0,178.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,150.0,1.1788079470198676,1,88,0,False,False,False,False,True,False,False,False
985,0.0,258.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,985.0,0.2616632860040568,1,71,1,True,False,True,True,False,False,False,False
513,0.0,9.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,513.0,0.0175097276264591,1,74,1,True,False,False,False,True,False,False,False
1185,0.0,144.0,N,Buying a new car for daily commute. Business is booming right now.,1185.0,0.1214165261382799,1,66,0,True,False,False,False,False,False,False,False
2585,0.0,169.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,2585.0,0.0653518948182521,1,88,0,True,False,False,True,False,True,False,False
2436,0.0,176.0,Y,Buying a new car for daily commute. Business is booming right now.,2436.0,0.0722199425523184,1,66,0,True,False,False,False,True,True,False,False
150,0.0,218.0,Y,Planning to expand my small business operations. I am very confident in repayment.,150.0,1.4437086092715232,1,82,0,True,True,False,False,True,False,False,False
2172,0.0,245.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,2172.0,0.1127473538886332,1,85,1,True,False,False,True,False,True,False,False
3565,0.0,227.0,Y,Planning to expand my small business operations. I am very confident in repayment.,3565.0,0.0636567582725743,1,82,0,False,True,False,True,False,True,False,False
5699,0.0,108.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,5699.0,0.0189473684210526,1,80,1,True,False,False,True,False,False,True,False
8031,0.0,173.0,Y,Consolidating high-interest debts. I am very confident in repayment.,8031.0,0.0215388446215139,0,68,1,True,False,True,False,True,False,True,False
150,309.10613734,214.0,Y,Consolidating high-interest debts. I am very confident in repayment.,459.10613734,0.4651100748996586,1,68,1,True,False,False,False,True,False,False,False
6581,0.0,259.0,Y,Investment in a new startup opportunity. Business is booming right now.,6581.0,0.0393497417198419,1,71,0,True,True,False,True,False,False,True,False
1053,0.0,179.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,1053.0,0.1698292220113852,1,71,1,False,False,True,True,False,False,False,False
561,0.0,189.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,561.0,0.3362989323843416,0,74,1,True,True,False,False,True,False,False,False
4496,0.0,127.0,Y,Buying a new car for daily commute. Facing some financial stress currently.,4496.0,0.0282410495886146,1,75,0,True,True,True,False,True,True,False,False
8644,0.0,288.0,N,Urgent medical expenses covered by loan. I might struggle slightly initially.,8644.0,0.0333140543666859,1,77,1,True,False,True,False,True,False,True,False
150,0.0,192.0,Y,I need to renovate my house immediately. Business is booming right now.,150.0,1.271523178807947,1,71,0,False,True,False,False,False,False,False,False
2706,1975.29607343,159.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,4681.29607343,0.0339576988525471,0,74,1,False,False,True,False,False,True,False,False
2465,0.0,191.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,2465.0,0.0774533657745336,1,72,1,True,False,False,False,False,True,False,False
928,82.98851297,161.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,1010.98851297,0.1590927149237046,1,72,1,True,False,False,False,True,False,False,False
4304,0.0,59.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,4304.0,0.013704994192799,1,72,1,True,False,False,True,False,True,False,False
4120,0.0,62.0,N,I need to renovate my house immediately. I am very confident in repayment.,4120.0,0.0150448920165008,1,74,0,True,False,False,False,False,True,False,False
2830,0.0,154.0,N,Consolidating high-interest debts. Business is booming right now.,2830.0,0.0543977393147297,1,65,1,True,True,False,False,False,True,False,False
5055,0.0,157.0,N,Consolidating high-interest debts. Business is booming right now.,5055.0,0.0310522151898734,1,65,1,True,True,False,True,False,False,True,False
150,0.0,267.0,N,Buying a new car for daily commute. Business is booming right now.,150.0,1.7682119205298013,1,66,0,True,True,True,False,True,False,False,False
601,0.0,179.0,Y,Investment in a new startup opportunity. Business is booming right now.,601.0,0.2973421926910299,0,71,0,False,False,False,False,True,False,False,False
8844,188.23472432,231.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,9032.23472432,0.0255722348693191,1,77,1,False,False,False,False,True,False,True,False
2527,1211.20201727,259.0,N,Investment in a new startup opportunity. Facing some financial stress currently.,3738.20201727,0.0692661158193042,1,80,0,True,False,True,False,False,True,False,False
3561,0.0,36.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,3561.0,0.0101066816395283,1,71,1,True,True,False,True,False,True,False,False
150,0.0,266.0,N,Consolidating high-interest debts. I am very confident in repayment.,150.0,1.7615894039735098,1,68,1,True,False,False,False,False,False,False,False
8700,0.0,168.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,8700.0,0.0193081255028157,1,71,1,False,False,False,False,True,False,True,False
1249,355.13818499,341.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,1604.13818499,0.2124427685969756,1,71,1,False,False,False,False,False,False,False,False
1355,98.29998148,399.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,1453.29998148,0.2743588015410335,1,74,1,True,True,False,True,False,False,False,False
4212,0.0,211.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,4212.0,0.0500830761927367,1,80,1,True,False,False,False,False,True,False,False
1498,167.65058832,199.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,1665.65058832,0.1194011518638672,1,88,0,True,False,False,False,False,False,False,False
3556,0.0,198.0,N,I need to renovate my house immediately. Business is booming right now.,3556.0,0.0556648861400056,1,71,0,True,True,False,False,False,True,False,False
12678,199.81984147,214.0,Y,Consolidating high-interest debts. I am very confident in repayment.,12877.81984147,0.0166164293494437,1,68,1,False,False,False,False,False,False,False,True
150,1858.90774897,159.0,Y,Buying a new car for daily commute. Business is booming right now.,2008.90774897,0.0791081083604366,1,66,0,True,False,False,True,False,True,False,False
4537,0.0,237.0,Y,Planning to expand my small business operations. I am very confident in repayment.,4537.0,0.0522256500661084,0,82,0,True,False,False,False,True,True,False,False
150,2467.33431878,121.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,2617.33431878,0.0462125860445427,1,72,1,True,True,False,False,True,True,False,False
150,2843.80293394,251.0,N,Buying a new car for daily commute. Facing some financial stress currently.,2993.80293394,0.0838118585885653,1,75,0,True,False,False,False,False,True,False,False
3804,0.0,162.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,3804.0,0.0425755584756898,1,88,0,True,False,False,False,True,True,False,False
6121,4356.0719287,231.0,N,Urgent medical expenses covered by loan. Business is booming right now.,10477.0719287,0.022046040681137,0,71,1,True,False,True,True,False,False,False,True
150,0.0,180.0,N,Consolidating high-interest debts. I might struggle slightly initially.,150.0,1.1920529801324504,0,71,1,True,True,False,False,True,False,False,False
4550,0.0,9.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,4550.0,0.001977587343441,1,80,1,True,False,False,False,True,True,False,False
417,0.0,238.0,Y,Consolidating high-interest debts. I am very confident in repayment.,417.0,0.569377990430622,1,68,1,False,False,False,False,False,False,False,False
150,0.0,204.0,Y,Buying a new car for daily commute. I am very confident in repayment.,150.0,1.3509933774834435,1,69,0,False,False,False,False,False,False,False,False
868,0.0,178.0,N,I need to renovate my house immediately. I am very confident in repayment.,868.0,0.2048331415420023,0,74,0,True,False,False,False,False,False,False,False
5650,0.0,171.0,N,Urgent medical expenses covered by loan. Facing some financial stress currently.,5650.0,0.0302601309502742,1,80,1,True,False,False,True,False,False,True,False
1459,329.74564592,172.0,Y,I need to renovate my house immediately. I am very confident in repayment.,1788.74564592,0.0961030414529016,1,74,0,True,False,False,False,True,False,False,False
150,127.51922402,125.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,277.51922402,0.4488020546510784,1,85,1,False,False,False,False,False,False,False,False
1448,0.0,95.0,N,Buying a new car for daily commute. I might struggle slightly initially.,1448.0,0.0655624568668046,1,72,1,True,False,False,False,True,False,False,False
5313,49.01588117,123.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,5362.01588117,0.0229348565667805,0,77,1,False,True,False,True,False,False,True,False
793,323.15133192,122.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,1116.15133192,0.1092063326732322,1,80,1,True,True,False,False,True,False,False,False
1558,604.851155,131.0,Y,Buying a new car for daily commute. Business is booming right now.,2162.851155,0.0605402084599483,1,66,0,True,False,False,True,False,True,False,False
150,3828.23527729,281.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,3978.23527729,0.0706165834434828,1,74,1,True,False,False,False,True,True,False,False
1516,313.67187432,383.0,N,Planning to expand my small business operations. Facing some financial stress currently.,1829.67187432,0.2092128061683718,1,88,0,True,False,False,False,False,False,False,False
2495,505.08936636,141.0,Y,Investment in a new startup opportunity. Business is booming right now.,3000.08936636,0.0469829394554211,1,71,0,True,False,False,False,False,True,False,False
3524,0.0,208.0,Y,I need to renovate my house immediately. Business is booming right now.,3524.0,0.0590070921985815,1,71,0,True,False,False,False,True,True,False,False
1158,0.0,199.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,1158.0,0.1716997411561691,1,77,1,True,False,False,True,False,False,False,False
170,0.0,293.0,N,I need to renovate my house immediately. Facing some financial stress currently.,170.0,1.713450292397661,1,80,0,False,False,False,True,False,False,False,False
3354,0.0,143.0,Y,I need to renovate my house immediately. Facing some financial stress currently.,3354.0,0.0426229508196721,1,80,0,True,True,False,False,True,True,False,False
11493,297.95999664,213.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,11790.95999664,0.0180631549005163,0,74,1,True,False,False,False,False,False,False,True
1081,0.0,197.0,N,Consolidating high-interest debts. Business is booming right now.,1081.0,0.1820702402957486,1,65,1,True,True,False,False,False,False,False,False
1026,0.0,348.0,N,Buying a new car for daily commute. Facing some financial stress currently.,1026.0,0.3388510223953262,1,75,0,True,False,False,False,True,False,False,False
1722,0.0,526.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,1722.0,0.3052814857806152,1,72,1,False,True,False,False,True,False,False,False
6712,0.0,182.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,6712.0,0.02711157455683,1,71,1,True,True,False,False,True,False,True,False
2086,0.0,118.0,N,Consolidating high-interest debts. I am very confident in repayment.,2086.0,0.0565404887398179,1,68,1,False,False,True,False,True,True,False,False
3110,489.8512394,163.0,N,Buying a new car for daily commute. I am very confident in repayment.,3599.8512394,0.0452670741341595,1,69,0,False,True,False,True,False,True,False,False
8315,443.27690423,460.0,N,Urgent medical expenses covered by loan. Business is booming right now.,8758.27690423,0.0525157504471468,1,71,1,True,False,True,False,True,False,True,False
150,1584.83864997,198.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,1734.83864997,0.114065901230752,1,74,1,False,False,True,False,True,False,False,False
3825,1871.13195011,9.0,Y,I need to renovate my house immediately. Business is booming right now.,5696.13195011,0.0015797422420286,1,71,0,True,False,False,False,False,False,True,False
4556,0.0,204.0,N,Buying a new car for daily commute. I am very confident in repayment.,4556.0,0.0447662936142198,1,69,0,True,True,False,True,False,True,False,False
200,0.0,246.0,N,Consolidating high-interest debts. Business is booming right now.,200.0,1.2238805970149254,1,65,1,False,False,False,False,True,False,False,False
353,120.48583346,245.0,Y,Planning to expand my small business operations. Business is booming right now.,473.48583346,0.516348398040537,1,79,0,True,False,False,False,False,False,False,False
150,2520.87027631,333.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,2670.87027631,0.12463179928776,1,77,1,True,False,False,True,False,True,False,False
809,0.0,264.0,Y,Planning to expand my small business operations. Business is booming right now.,809.0,0.3259259259259259,1,79,0,False,True,True,False,False,False,False,False
16220,0.0,239.0,Y,I need to renovate my house immediately. I am very confident in repayment.,16220.0,0.0147339868072252,0,74,0,True,True,True,False,True,False,False,True
217,0.0,102.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,217.0,0.4678899082568807,1,72,1,True,False,False,True,False,False,False,False
2222,0.0,69.0,Y,Planning to expand my small business operations. Business is booming right now.,2222.0,0.0310391363022942,1,79,0,True,False,False,False,False,True,False,False
150,0.0,9.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,150.0,0.0596026490066225,1,71,1,False,False,False,False,True,False,False,False
2236,0.0,226.0,N,Consolidating high-interest debts. I am very confident in repayment.,2236.0,0.1010281627179257,0,68,1,False,False,False,False,True,True,False,False
4454,363.17563068,101.0,Y,Consolidating high-interest debts. I am very confident in repayment.,4817.17563068,0.0209622910706859,0,68,1,True,False,False,False,False,True,False,False
578,529.77769635,173.0,Y,Investment in a new startup opportunity. Business is booming right now.,1107.77769635,0.1560276695405228,1,71,0,True,True,False,False,True,False,False,False
610,0.0,92.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,610.0,0.1505728314238952,1,74,1,True,False,False,False,True,False,False,False
2725,0.0,205.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,2725.0,0.0752017608217168,0,71,1,True,False,True,True,False,True,False,False
2325,178.67473378,177.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,2503.67473378,0.0706678586296415,1,85,1,True,False,False,False,False,True,False,False
150,0.0,259.0,N,Investment in a new startup opportunity. Facing some financial stress currently.,150.0,1.7152317880794703,1,80,0,True,False,False,False,False,False,False,False
341,0.0,237.0,N,I need to renovate my house immediately. Facing some financial stress currently.,341.0,0.6929824561403509,1,80,0,True,False,True,True,False,False,False,False
2845,0.0,177.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,2845.0,0.0621925509486999,1,77,1,True,True,False,True,False,True,False,False
3266,0.0,65.0,Y,Buying a new car for daily commute. I am very confident in repayment.,3266.0,0.019895928986838,1,69,0,True,False,True,False,True,True,False,False
6407,0.0,92.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,6407.0,0.0143570536828963,1,74,0,True,False,False,True,False,False,True,False
13238,0.0,409.0,N,Planning to expand my small business operations. I am very confident in repayment.,13238.0,0.030893572022056,0,82,0,False,True,True,False,False,False,False,True
150,900.85462689,147.0,Y,Buying a new car for daily commute. Business is booming right now.,1050.85462689,0.1397531524243348,1,66,0,True,False,False,False,True,False,False,False
1342,0.0,184.0,N,Investment in a new startup opportunity. I might struggle slightly initially.,1342.0,0.1370067014147431,1,77,1,True,False,False,False,True,False,False,False
3494,0.0,371.0,Y,Investment in a new startup opportunity. Business is booming right now.,3494.0,0.1061516452074392,0,71,0,True,False,False,True,False,True,False,False
150,0.0,196.0,Y,Consolidating high-interest debts. Business is booming right now.,150.0,1.2980132450331126,1,65,1,True,False,False,False,False,False,False,False
274,0.0,163.0,Y,Planning to expand my small business operations. Business is booming right now.,274.0,0.5927272727272728,1,79,0,False,False,True,False,False,False,False,False
1818,2844.45780921,137.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,4662.45780921,0.0293773430799426,0,77,1,True,False,False,True,False,True,False,False
150,2.18252899,232.0,N,Consolidating high-interest debts. Business is booming right now.,152.18252899,1.5145330314734868,1,65,1,True,False,False,True,False,False,False,False
3539,0.0,261.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,3539.0,0.073728813559322,1,80,0,True,False,False,False,False,True,False,False
1515,0.0,9.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,1515.0,0.0059366754617414,1,77,1,True,True,False,False,True,False,False,False
1528,0.0,208.0,N,Consolidating high-interest debts. I might struggle slightly initially.,1528.0,0.1360366252452583,1,71,1,True,False,True,False,False,False,False,False
2122,270.17895029,194.0,Y,Consolidating high-interest debts. Business is booming right now.,2392.17895029,0.0810637248737673,0,65,1,True,False,False,False,True,True,False,False
586,0.0,447.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,586.0,0.7614991482112436,1,80,0,True,False,False,False,True,False,False,False
1245,0.0,391.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,1245.0,0.3138041733547351,0,74,1,True,False,True,False,True,False,False,False
2272,278.74091931,179.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,2550.74091931,0.0701481873200521,1,88,0,True,False,True,False,False,True,False,False
954,0.0,331.0,N,I need to renovate my house immediately. I might struggle slightly initially.,954.0,0.3465968586387434,1,77,1,True,False,False,True,False,False,False,False
4719,0.0,146.0,N,Planning to expand my small business operations. Facing some financial stress currently.,4719.0,0.0309322033898305,1,88,0,False,False,False,True,False,True,False,False
1065,0.0,284.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,1065.0,0.2664165103189493,1,71,1,False,False,False,True,False,False,False,False
150,117.32002974,255.0,Y,Consolidating high-interest debts. I am very confident in repayment.,267.32002974,0.9503576764175712,1,68,1,True,False,False,False,True,False,False,False
6978,155.56118995,431.0,Y,Consolidating high-interest debts. Business is booming right now.,7133.56118995,0.0604101623807112,1,65,1,True,True,False,False,True,False,True,False
428,130.92443908,143.0,N,Investment in a new startup opportunity. I might struggle slightly initially.,558.92443908,0.255391602900849,1,77,1,True,False,True,True,False,False,False,False
150,31.99273088,136.0,Y,Consolidating high-interest debts. Business is booming right now.,181.99273088,0.743198920230246,1,65,1,True,False,True,False,False,False,False,False
150,0.0,270.0,N,Investment in a new startup opportunity. I am very confident in repayment.,150.0,1.7880794701986755,1,74,0,True,False,False,True,False,False,False,False
754,0.0,230.0,N,Investment in a new startup opportunity. I am very confident in repayment.,754.0,0.304635761589404,1,74,0,True,False,False,True,False,False,False,False
2402,0.0,224.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,2402.0,0.0932168123179359,1,85,1,True,False,False,False,True,True,False,False
1813,0.0,160.0,Y,Planning to expand my small business operations. I am very confident in repayment.,1813.0,0.0882028665931642,1,82,0,True,True,False,True,False,False,False,False
1562,0.0,87.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,1562.0,0.055662188099808,1,85,1,True,True,False,False,True,False,False,False
1757,363.57080385,305.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,2120.57080385,0.143761405203408,1,71,1,True,False,True,False,True,True,False,False
3080,0.0,181.0,Y,I need to renovate my house immediately. Business is booming right now.,3080.0,0.0587471600129827,1,71,0,True,False,False,False,True,True,False,False
3377,0.0,31.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,3377.0,0.0091770278271166,1,77,1,True,False,False,True,False,True,False,False
4361,3035.16224016,383.0,N,Planning to expand my small business operations. I might struggle slightly initially.,7396.16224016,0.0517766121068227,1,85,1,True,False,False,False,True,False,True,False
952,0.0,240.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,952.0,0.2518363064008394,1,74,1,True,True,True,True,False,False,False,False
3753,0.0,162.0,Y,Buying a new car for daily commute. I am very confident in repayment.,3753.0,0.043153969099627,1,69,0,True,False,False,False,True,True,False,False
2811,0.0,134.0,Y,Consolidating high-interest debts. I am very confident in repayment.,2811.0,0.0476529160739687,1,68,1,True,True,False,False,True,True,False,False
5740,0.0,229.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,5740.0,0.0398885211635603,1,74,1,True,False,False,False,True,False,True,False
188,411.53794373,246.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,599.53794373,0.4096327343982128,1,77,1,True,True,False,True,False,False,False,False
5076,0.0,65.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,5076.0,0.0128028363206618,1,74,1,False,False,True,False,False,False,True,False
546,384.10216006,27.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,930.10216006,0.0289978921306123,1,88,0,True,False,False,False,True,False,False,False
4389,0.0,211.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,4389.0,0.0480637813211845,0,71,1,True,False,False,False,True,True,False,False
8240,0.0,167.0,N,I need to renovate my house immediately. I am very confident in repayment.,8240.0,0.0202645310035189,1,74,0,True,False,False,False,True,False,True,False
1897,0.0,184.0,Y,Buying a new car for daily commute. Business is booming right now.,1897.0,0.0969441517386722,1,66,0,True,True,False,False,False,False,False,False
5180,0.0,131.0,N,Planning to expand my small business operations. I am very confident in repayment.,5180.0,0.0252846940745029,0,82,0,True,False,False,False,True,False,True,False
150,0.0,167.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,150.0,1.1059602649006623,1,80,0,True,False,False,True,False,False,False,False
2372,0.0,296.0,N,Buying a new car for daily commute. I might struggle slightly initially.,2372.0,0.1247366203118415,0,72,1,True,True,False,False,False,True,False,False
1929,1372.95094023,134.0,Y,Planning to expand my small business operations. I am very confident in repayment.,3301.95094023,0.0405697821205509,1,82,0,True,False,True,False,False,True,False,False
1491,1418.75077521,347.0,Y,Planning to expand my small business operations. Business is booming right now.,2909.75077521,0.1192132294373314,1,79,0,True,False,False,False,False,True,False,False
150,2156.6742663,170.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,2306.6742663,0.0736672425925036,0,71,1,True,False,False,False,True,True,False,False
919,1049.61871852,255.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,1968.61871852,0.1294666818518107,0,74,0,True,True,True,False,False,False,False,False
3175,0.0,9.0,Y,I need to renovate my house immediately. I am very confident in repayment.,3175.0,0.0028337531486146,1,74,0,True,True,False,False,True,True,False,False
3000,0.0,183.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,3000.0,0.0609796734421859,0,80,0,True,False,False,False,False,True,False,False
4704,0.0,600.0,Y,I need to renovate my house immediately. Business is booming right now.,4704.0,0.1275239107332625,1,71,0,False,False,False,False,False,True,False,False
1050,525.990097,420.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,1575.990097,0.2663301442405951,1,80,0,True,False,False,True,False,False,False,False
830,308.0687659,242.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,1138.0687659,0.2124542496859627,1,77,1,True,True,False,True,False,False,False,False
150,0.0,196.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,150.0,1.2980132450331126,0,74,1,False,True,True,False,False,False,False,False
150,0.0,151.0,Y,Consolidating high-interest debts. Business is booming right now.,150.0,1.0,1,65,1,True,True,False,False,True,False,False,False
2068,0.0,88.0,N,I need to renovate my house immediately. Business is booming right now.,2068.0,0.042532624456259,0,71,0,True,False,False,True,False,True,False,False
910,0.0,102.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,910.0,0.1119648737650933,1,80,1,True,False,False,True,False,False,False,False
1117,1372.69086858,180.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,2489.69086858,0.0722691050385639,1,80,0,True,False,True,False,True,True,False,False
150,0.0,178.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,150.0,1.1788079470198676,0,80,0,True,False,False,False,False,False,False,False
9229,0.0,65.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,9229.0,0.0070422535211267,1,88,0,False,False,True,False,True,False,True,False
2427,71.32471103,163.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,2498.32471103,0.0652176162947734,1,80,1,True,True,True,False,True,True,False,False
150,0.0,108.0,N,Investment in a new startup opportunity. I might struggle slightly initially.,150.0,0.7152317880794702,0,77,1,True,True,False,False,True,False,False,False
150,0.0,269.0,N,Buying a new car for daily commute. Business is booming right now.,150.0,1.781456953642384,0,66,0,True,False,True,False,False,False,False,False
150,0.0,173.0,Y,Consolidating high-interest debts. I am very confident in repayment.,150.0,1.145695364238411,1,68,1,True,False,False,False,True,False,False,False
961,306.31705603,90.0,Y,Planning to expand my small business operations. I am very confident in repayment.,1267.31705603,0.0709601748018053,1,82,0,True,False,False,False,True,False,False,False
4174,22.13172206,141.0,Y,Buying a new car for daily commute. Business is booming right now.,4196.13172206,0.0335943709507395,1,66,0,True,False,False,False,False,True,False,False
7651,209.47533323,97.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,7860.47533323,0.0123386509387095,1,74,1,True,False,False,False,True,False,True,False
3174,0.0,151.0,N,Consolidating high-interest debts. I might struggle slightly initially.,3174.0,0.0475590551181102,1,71,1,False,True,False,False,True,True,False,False
3146,0.0,250.0,Y,Buying a new car for daily commute. I am very confident in repayment.,3146.0,0.0794407372100413,1,69,0,True,True,True,False,True,True,False,False
2952,686.98561856,600.0,Y,Consolidating high-interest debts. I am very confident in repayment.,3638.98561856,0.1648358160924173,1,68,1,True,False,False,False,True,True,False,False
150,0.0,244.0,Y,Buying a new car for daily commute. I am very confident in repayment.,150.0,1.6158940397350994,1,69,0,True,False,False,True,False,False,False,False
2042,0.0,202.0,Y,Investment in a new startup opportunity. Business is booming right now.,2042.0,0.0988742046010768,1,71,0,True,False,False,True,False,True,False,False
150,0.0,242.0,Y,Planning to expand my small business operations. Business is booming right now.,150.0,1.6026490066225163,1,79,0,True,True,False,False,False,False,False,False
1211,16.99571569,171.0,Y,Buying a new car for daily commute. Business is booming right now.,1227.99571569,0.1391379952077333,1,66,0,True,False,True,True,False,False,False,False
150,0.0,344.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,150.0,2.2781456953642385,1,80,1,True,False,False,False,False,False,False,False
150,0.0,180.0,N,Planning to expand my small business operations. I might struggle slightly initially.,150.0,1.1920529801324504,1,85,1,True,False,False,True,False,False,False,False
7365,0.0,146.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,7365.0,0.0198207982622861,1,72,1,True,False,False,False,False,False,True,False
2066,378.84268129,49.0,Y,Urgent medical expenses covered by loan. I might struggle slightly initially.,2444.84268129,0.0200339949804768,1,77,1,True,True,False,True,False,True,False,False
150,0.0,216.0,Y,Consolidating high-interest debts. Business is booming right now.,150.0,1.4304635761589404,0,65,1,True,True,False,False,False,False,False,False
307,0.0,233.0,N,I need to renovate my house immediately. Facing some financial stress currently.,307.0,0.7564935064935064,0,80,0,False,False,False,False,False,False,False,False
150,0.0,212.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,150.0,1.403973509933775,1,77,1,True,False,False,True,False,False,False,False
1944,200.89505693,86.0,N,Investment in a new startup opportunity. Business is booming right now.,2144.89505693,0.0400765171261612,1,71,0,True,False,False,True,False,True,False,False
150,27.36931002,137.0,N,Buying a new car for daily commute. Facing some financial stress currently.,177.36931002,0.7680693499607002,1,75,0,False,False,False,False,True,False,False,False
3157,0.0,67.0,Y,Buying a new car for daily commute. I am very confident in repayment.,3157.0,0.0212159594680177,1,69,0,False,True,False,True,False,True,False,False
150,346.49913114,123.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,496.49913114,0.2472366126914639,0,77,1,True,False,False,False,False,False,False,False
2822,355.45171813,152.0,N,Planning to expand my small business operations. I might struggle slightly initially.,3177.45171813,0.0478220257784589,1,85,1,False,False,True,False,True,True,False,False
3190,0.0,115.0,N,Consolidating high-interest debts. I am very confident in repayment.,3190.0,0.036038859291758,1,68,1,True,False,False,False,True,True,False,False
3851,0.0,106.0,Y,Buying a new car for daily commute. I am very confident in repayment.,3851.0,0.0275181723779854,1,69,0,True,False,False,False,False,True,False,False
150,2115.93826548,57.0,Y,Buying a new car for daily commute. Business is booming right now.,2265.93826548,0.025144045988359,1,66,0,True,True,False,True,False,True,False,False
1649,0.0,346.0,Y,Consolidating high-interest debts. I am very confident in repayment.,1649.0,0.2096969696969697,1,68,1,False,False,False,False,False,False,False,False
